,Photo_Name,T_SG,SGZM,SGHU,SGHO,SGHS,SGCR,SGSI,SGZMHU,transect,bank
175,2013012_MBAMT05_036.JPG,62.5,0,0,33.333333,0,0,29.166667,0,MBAMT05,AM
176,2013012_MBAMT05_037.JPG,66.666667,0,0,16.666667,0,0,50,0,MBAMT05,AM
177,2013012_MBAMT05_038.JPG,83.333333,0,0,8.333333,0,0,75,0,MBAMT05,AM
178,2013012_MBAMT05_039.JPG,70.833333,0,0,16.666667,0,0,54.166667,0,MBAMT05,AM
179,2013012_MBAMT05_040.JPG,66.666667,0,0,8.333333,0,0,58.333333,0,MBAMT05,AM
180,2013012_MBAMT05_041.JPG,66.666667,0,0,16.666667,0,0,50,0,MBAMT05,AM
181,2013012_MBAMT05_042.JPG,87.5,0,0,8.333333,0,0,79.166667,0,MBAMT05,AM
182,2013012_MBAMT05_043.JPG,58.333333,0,0,4.166667,0,0,54.166667,0,MBAMT05,AM
183,2013012_MBAMT05_044.JPG,70.833333,0,0,4.166667,0,0,66.666667,0,MBAMT05,AM
184,2013012_MBAMT05_045.JPG,45.833333,0,0,20.833333,0,0,25,0,MBAMT05,AM
185,2013012_MBAMT05_046.JPG,66.666667,0,12.5,41.666667,0,0,12.5,12.5,MBAMT05,AM
186,2013012_MBAMT05_047.JPG,75,0,0,12.5,0,0,62.5,0,MBAMT05,AM
187,2013012_MBAMT05_048.JPG,83.333333,0,0,16.666667,0,0,66.666667,0,MBAMT05,AM
188,2013012_MBAMT05_049.JPG,75,0,0,20.833333,0,0,54.166667,0,MBAMT05,AM
189,2013012_MBAMT05_050.JPG,91.666667,0,0,37.5,0,0,54.166667,0,MBAMT05,AM
191,2013012_MBAMT05_052.JPG,66.666667,0,0,16.666667,0,0,50,0,MBAMT05,AM
192,2013012_MBAMT05_053.JPG,75,0,62.5,12.5,0,0,0,62.5,MBAMT05,AM
193,2013012_MBAMT05_054.JPG,79.166667,0,25,16.666667,0,0,37.5,25,MBAMT05,AM
194,2013012_MBAMT05_055.JPG,20.833333,0,8.333333,0,0,0,12.5,8.333333,MBAMT05,AM
195,2013012_MBAMT05_056.JPG,79.166667,0,0,0,0,0,79.166667,0,MBAMT05,AM
196,2013012_MBAMT05_057.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
197,2013012_MBAMT05_058.JPG,100,0,0,0,0,0,100,0,MBAMT05,AM
198,2013012_MBAMT05_059.JPG,70.833333,0,0,8.333333,0,0,62.5,0,MBAMT05,AM
199,2013012_MBAMT05_060.JPG,37.5,4.166667,0,29.166667,0,0,4.166667,4.166667,MBAMT05,AM
200,2013012_MBAMT05_061.JPG,66.666667,0,0,16.666667,0,0,50,0,MBAMT05,AM
201,2013012_MBAMT05_062.JPG,70.833333,4.166667,0,12.5,0,0,54.166667,4.166667,MBAMT05,AM
202,2013012_MBAMT05_063.JPG,58.333333,12.5,0,29.166667,0,0,16.666667,12.5,MBAMT05,AM
203,2013012_MBAMT05_064.JPG,75,4.166667,0,16.666667,0,0,54.166667,4.166667,MBAMT05,AM
204,2013012_MBAMT05_065.JPG,58.333333,8.333333,0,16.666667,0,0,33.333333,8.333333,MBAMT05,AM
205,2013012_MBAMT05_066.JPG,54.166667,8.333333,0,29.166667,0,0,16.666667,8.333333,MBAMT05,AM
206,2013012_MBAMT05_067.JPG,75,16.666667,0,29.166667,0,0,29.166667,16.666667,MBAMT05,AM
207,2013012_MBAMT05_068.JPG,75,0,0,8.333333,0,0,66.666667,0,MBAMT05,AM
208,2013012_MBAMT05_069.JPG,79.166667,33.333333,0,16.666667,0,0,29.166667,33.333333,MBAMT05,AM
209,2013012_MBAMT05_070.JPG,62.5,20.833333,0,25,0,0,16.666667,20.833333,MBAMT05,AM
210,2013012_MBAMT05_071.JPG,70.833333,8.333333,0,16.666667,0,0,45.833333,8.333333,MBAMT05,AM
211,2013012_MBAMT05_072.JPG,50,37.5,0,0,0,0,12.5,37.5,MBAMT05,AM
212,2013012_MBAMT05_073.JPG,91.666667,0,0,0,0,0,91.666667,0,MBAMT05,AM
213,2013012_MBAMT05_074.JPG,83.333333,0,0,0,0,0,83.333333,0,MBAMT05,AM
214,2013012_MBAMT05_075.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
215,2013012_MBAMT05_076.JPG,70.833333,0,0,0,0,0,70.833333,0,MBAMT05,AM
216,2013012_MBAMT05_077.JPG,62.5,0,0,0,0,0,62.5,0,MBAMT05,AM
217,2013012_MBAMT05_078.JPG,62.5,0,0,0,0,0,62.5,0,MBAMT05,AM
218,2013012_MBAMT05_079.JPG,75,0,0,0,0,0,75,0,MBAMT05,AM
219,2013012_MBAMT05_080.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT05,AM
220,2013012_MBAMT05_081.JPG,70.833333,0,0,0,0,0,70.833333,0,MBAMT05,AM
221,2013012_MBAMT05_082.JPG,75,0,0,0,0,0,75,0,MBAMT05,AM
222,2013012_MBAMT05_083.JPG,75,0,0,0,0,0,75,0,MBAMT05,AM
223,2013012_MBAMT05_084.JPG,91.666667,0,0,0,0,0,91.666667,0,MBAMT05,AM
224,2013012_MBAMT05_085.JPG,87.5,0,0,0,0,0,87.5,0,MBAMT05,AM
225,2013012_MBAMT05_086.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
226,2013012_MBAMT05_087.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
227,2013012_MBAMT05_088.JPG,91.666667,0,0,0,0,0,91.666667,0,MBAMT05,AM
228,2013012_MBAMT05_089.JPG,91.666667,0,0,0,0,0,91.666667,0,MBAMT05,AM
229,2013012_MBAMT05_090.JPG,95.833333,0,0,0,0,0,95.833333,0,MBAMT05,AM
230,2013012_MBAMT05_091.JPG,91.666667,0,0,0,0,0,91.666667,0,MBAMT05,AM
231,2013012_MBAMT05_092.JPG,91.666667,83.333333,0,4.166667,0,0,4.166667,83.333333,MBAMT05,AM
232,2013012_MBAMT05_093.JPG,79.166667,62.5,0,0,0,0,16.666667,62.5,MBAMT05,AM
233,2013012_MBAMT05_094.JPG,79.166667,70.833333,0,0,0,0,8.333333,70.833333,MBAMT05,AM
234,2013012_MBAMT05_095.JPG,70.833333,58.333333,0,0,0,0,12.5,58.333333,MBAMT05,AM
235,2013012_MBAMT05_096.JPG,91.666667,70.833333,0,0,0,0,20.833333,70.833333,MBAMT05,AM
236,2013012_MBAMT05_097.JPG,79.166667,70.833333,0,0,0,0,8.333333,70.833333,MBAMT05,AM
237,2013012_MBAMT05_098.JPG,79.166667,50,0,8.333333,0,0,12.5,50,MBAMT05,AM
238,2013012_MBAMT05_099.JPG,66.666667,58.333333,0,0,0,0,8.333333,58.333333,MBAMT05,AM
239,2013012_MBAMT05_100.JPG,83.333333,66.666667,0,8.333333,0,0,8.333333,66.666667,MBAMT05,AM
